"date";"cycle_formation";"annee_volee";"phase";"participants";"journee";"nombre_participants";"niveau";"critere";"activite";"rcnum";"pernum";"score";"url_details"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Mener une activité de débat mouvant en classe";"RCnum non spécifié";"Non concerné";"80";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant l’usage d’une ou plusieurs répétitions à compteur (répéter)";"RCnum non spécifié";"Non concerné";"88";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant l’usage d’une ou plusieurs répétitions à événement (tant que)";"RCnum non spécifié";"Non concerné";"88";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant l’usage de différents types de répétitions imbriquées (répéter)";"RCnum non spécifié";"Non concerné";"88";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant la définition d’une condition simple (sans connecteur logique)";"RCnum non spécifié";"Non concerné";"87";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant la définition d’une condition simple (avec connecteurs logiques";"RCnum non spécifié";"Non concerné";"81";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant l’usage d’une ou plusieurs alternatives (si alors sinon)";"RCnum non spécifié";"Non concerné";"86";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"21/06/2022";"C3 SI";"2";"Pilote";"Enseignants";"2";"16";"2";"Acquisition des compétences numériques";"Résoudre des problèmes nécessitant l’usage de structures de contrôle imbriquées";"RCnum non spécifié";"Non concerné";"84";"https://drive.google.com/file/d/1RlqwGPi_L0_rP1glcNHK6MaEsxV1o2Lc/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"Formateurs";"Perception de l'implication de l'équipe de formation";"Général";"Non concerné";"Non concerné";"93";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"Formateurs";"Qualité perçue des méthodes pédagogiques";"Général";"Non concerné";"Non concerné";"75";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Intérêt perçu pour les ressources";"Transition vers python";"Non concerné";"Non concerné";"90";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Intérêt perçu pour les ressources";"Micro:bit et données de capteurs";"Non concerné";"Non concerné";"84";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Intérêt perçu pour les ressources";"Notions de fichiers en python";"Non concerné";"Non concerné";"66";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Intérêt perçu pour les ressources";"Voitures autonomes";"Non concerné";"Non concerné";"79";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Utilité perçue des ressources";"Transition vers python";"Non concerné";"Non concerné";"91";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Utilité perçue des ressources";"Micro:bit et données de capteurs";"Non concerné";"Non concerné";"79";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Utilité perçue des ressources";"Notions de fichiers en python";"Non concerné";"Non concerné";"63";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Utilité perçue des ressources";"Voitures autonomes";"Non concerné";"Non concerné";"77";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Facilité perçue d’utilisation des ressources";"Transition vers python";"Non concerné";"Non concerné";"84";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Facilité perçue d’utilisation des ressources";"Micro:bit et données de capteurs";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Facilité perçue d’utilisation des ressources";"Notions de fichiers en python";"Non concerné";"Non concerné";"52";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Facilité perçue d’utilisation des ressources";"Voitures autonomes";"Non concerné";"Non concerné";"84";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"1";"Intention d’utiliser les ressources";"Voitures autonomes";"Non concerné";"Non concerné";"65";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Connaissance du contenu théorique";"Général";"Non concerné";"Non concerné";"61";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire un programme simple avec micro:bit utilisant un capteur";"RCnum non spécifié";"Non concerné";"81";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire un programme captant des données d’un capteur dans un fichier";"RCnum non spécifié";"Non concerné";"80";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire un programme transmettant un message à un autre micro:bit";"RCnum non spécifié";"Non concerné";"55";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire un programme recevant un message émis par un autre micro:bit";"RCnum non spécifié";"Non concerné";"53";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire des programmes pour micro:bit avec un langage par bloc";"RCnum non spécifié";"Non concerné";"78";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
"18/11/2022";"C3 SI";"1";"Pilote";"Enseignants";"15";"23";"2";"Acquisition des compétences numériques";"Ecrire des programmes pour micro:bit avec python";"RCnum non spécifié";"Non concerné";"46";"https://drive.google.com/file/d/1xK1-hwE9fp4DE8GtxEybCUco2cF9aT-q/view?usp=sharing"
